Epoch 000, Loss: 0.800280698116291, Neurons: 11
Epoch 214, Loss: 0.021793620884469265, Neurons: 24
Epoch 214, Loss: 0.021793620884469265, Neurons: 24
Epoch 215, Loss: 0.019810609848076338, Neurons: 24
Epoch 215, Loss: 0.019810609848076338, Neurons: 24
Epoch 216, Loss: 0.016020834888750023, Neurons: 24
Epoch 216, Loss: 0.016020834888750023, Neurons: 24
Epoch 217, Loss: 0.01570807777807571, Neurons: 24
Epoch 217, Loss: 0.01570807777807571, Neurons: 24
Epoch 218, Loss: 0.017740795539249902, Neurons: 24
Epoch 218, Loss: 0.017740795539249902, Neurons: 24
Epoch 219, Loss: 0.018052081880964202, Neurons: 24
Epoch 219, Loss: 0.018052081880964202, Neurons: 24
Removed neuron to hidden layer 1 at index 10
Removed neuron to hidden layer 1 at index 10
network shape updated to :[10, 12, 1]
network shape updated to :[10, 12, 1]
Epoch 220, Loss: 0.016234704107922725, Neurons: 23
Epoch 220, Loss: 0.016234704107922725, Neurons: 23
Epoch 221, Loss: 0.029103384780405778, Neurons: 23
Epoch 221, Loss: 0.029103384780405778, Neurons: 23
Epoch 222, Loss: 0.016288047292140725, Neurons: 23
Epoch 222, Loss: 0.016288047292140725, Neurons: 23
Epoch 223, Loss: 0.016812422139670154, Neurons: 23
Epoch 223, Loss: 0.016812422139670154, Neurons: 23
Epoch 224, Loss: 0.021549321102675423, Neurons: 23
Epoch 224, Loss: 0.021549321102675423, Neurons: 23
Epoch 225, Loss: 0.018847831445563904, Neurons: 23
Epoch 225, Loss: 0.018847831445563904, Neurons: 23
Epoch 226, Loss: 0.014517835908690248, Neurons: 23
Epoch 226, Loss: 0.014517835908690248, Neurons: 23
Epoch 227, Loss: 0.01423425127200533, Neurons: 23
Epoch 227, Loss: 0.01423425127200533, Neurons: 23
Epoch 228, Loss: 0.01663172694570201, Neurons: 23
Epoch 228, Loss: 0.01663172694570201, Neurons: 23
Epoch 229, Loss: 0.017156765412198318, Neurons: 23
Epoch 229, Loss: 0.017156765412198318, Neurons: 23
Added neuron to hidden layer 1 with activation relu
Added neuron to hidden layer 1 with activation relu
network shape updated to :[11, 12, 1]
network shape updated to :[11, 12, 1]
Epoch 230, Loss: 0.0852084814467905, Neurons: 24
Epoch 230, Loss: 0.0852084814467905, Neurons: 24
Epoch 231, Loss: 0.05911835627391489, Neurons: 24
Epoch 231, Loss: 0.05911835627391489, Neurons: 24
Epoch 232, Loss: 0.04736832859075422, Neurons: 24
Epoch 232, Loss: 0.04736832859075422, Neurons: 24
Epoch 233, Loss: 0.03686587260922299, Neurons: 24
Epoch 233, Loss: 0.03686587260922299, Neurons: 24
Epoch 234, Loss: 0.027164301441296577, Neurons: 24
Epoch 234, Loss: 0.027164301441296577, Neurons: 24
Epoch 235, Loss: 0.023689358017409037, Neurons: 24
Epoch 235, Loss: 0.023689358017409037, Neurons: 24
Epoch 236, Loss: 0.02364956887059662, Neurons: 24
Epoch 236, Loss: 0.02364956887059662, Neurons: 24
Epoch 237, Loss: 0.022402605696553467, Neurons: 24
Epoch 237, Loss: 0.022402605696553467, Neurons: 24
Epoch 238, Loss: 0.02003356099034291, Neurons: 24
Epoch 238, Loss: 0.02003356099034291, Neurons: 24
Epoch 239, Loss: 0.018176971675461617, Neurons: 24
Epoch 239, Loss: 0.018176971675461617, Neurons: 24
Removed neuron to hidden layer 1 at index 10
Removed neuron to hidden layer 1 at index 10
network shape updated to :[10, 12, 1]
network shape updated to :[10, 12, 1]
Epoch 240, Loss: 0.02053086672375681, Neurons: 23
Epoch 240, Loss: 0.02053086672375681, Neurons: 23
Epoch 241, Loss: 0.021031292171700664, Neurons: 23
Epoch 241, Loss: 0.021031292171700664, Neurons: 23
Epoch 242, Loss: 0.01859773927740997, Neurons: 23
Epoch 242, Loss: 0.01859773927740997, Neurons: 23
Epoch 243, Loss: 0.013154246865893896, Neurons: 23
Epoch 243, Loss: 0.013154246865893896, Neurons: 23
Epoch 244, Loss: 0.014803680188416445, Neurons: 23
Epoch 244, Loss: 0.014803680188416445, Neurons: 23
Epoch 245, Loss: 0.016481851305402577, Neurons: 23
Epoch 245, Loss: 0.016481851305402577, Neurons: 23
Epoch 246, Loss: 0.014673225998923116, Neurons: 23
Epoch 246, Loss: 0.014673225998923116, Neurons: 23
Epoch 247, Loss: 0.012506740864042172, Neurons: 23
Epoch 247, Loss: 0.012506740864042172, Neurons: 23
Epoch 248, Loss: 0.012352069445221827, Neurons: 23
Epoch 248, Loss: 0.012352069445221827, Neurons: 23
Epoch 249, Loss: 0.013390666874246187, Neurons: 23
Epoch 249, Loss: 0.013390666874246187, Neurons: 23
Added neuron to hidden layer 2 with activation relu
Added neuron to hidden layer 2 with activation relu
network shape updated to :[10, 13, 1]
network shape updated to :[10, 13, 1]
Epoch 250, Loss: 0.8895938204865047, Neurons: 24
Epoch 250, Loss: 0.8895938204865047, Neurons: 24
Epoch 251, Loss: 0.5065780453650671, Neurons: 24
Epoch 251, Loss: 0.5065780453650671, Neurons: 24
Epoch 252, Loss: 0.2515785552731752, Neurons: 24
Epoch 252, Loss: 0.2515785552731752, Neurons: 24
Epoch 253, Loss: 0.11297980763710343, Neurons: 24
Epoch 253, Loss: 0.11297980763710343, Neurons: 24
Epoch 254, Loss: 0.06462839561547035, Neurons: 24
Epoch 254, Loss: 0.06462839561547035, Neurons: 24
Epoch 255, Loss: 0.06967330993990782, Neurons: 24
Epoch 255, Loss: 0.06967330993990782, Neurons: 24
Epoch 256, Loss: 0.09323744481952227, Neurons: 24
Epoch 256, Loss: 0.09323744481952227, Neurons: 24
Epoch 257, Loss: 0.11330570178695794, Neurons: 24
Epoch 257, Loss: 0.11330570178695794, Neurons: 24
Epoch 258, Loss: 0.12146763496667948, Neurons: 24
Epoch 258, Loss: 0.12146763496667948, Neurons: 24
Epoch 259, Loss: 0.11810014041633764, Neurons: 24
Epoch 259, Loss: 0.11810014041633764, Neurons: 24
Removed neuron to hidden layer 2 at index 12
Removed neuron to hidden layer 2 at index 12
network shape updated to :[10, 12, 1]
network shape updated to :[10, 12, 1]
Epoch 260, Loss: 0.5178035272925653, Neurons: 23
Epoch 260, Loss: 0.5178035272925653, Neurons: 23
Epoch 261, Loss: 0.3658426666108772, Neurons: 23
Epoch 261, Loss: 0.3658426666108772, Neurons: 23
Epoch 262, Loss: 0.26454153502884103, Neurons: 23
Epoch 262, Loss: 0.26454153502884103, Neurons: 23
Epoch 263, Loss: 0.20475503168177384, Neurons: 23
Epoch 263, Loss: 0.20475503168177384, Neurons: 23
Epoch 264, Loss: 0.16660460307642566, Neurons: 23
Epoch 264, Loss: 0.16660460307642566, Neurons: 23
Epoch 265, Loss: 0.13461699817069414, Neurons: 23
Epoch 265, Loss: 0.13461699817069414, Neurons: 23
Epoch 266, Loss: 0.10296845811322525, Neurons: 23
Epoch 266, Loss: 0.10296845811322525, Neurons: 23
Epoch 267, Loss: 0.07332142426742493, Neurons: 23
Epoch 267, Loss: 0.07332142426742493, Neurons: 23
Epoch 268, Loss: 0.050077624519156684, Neurons: 23
Epoch 268, Loss: 0.050077624519156684, Neurons: 23
Epoch 269, Loss: 0.03694568452137131, Neurons: 23
Epoch 269, Loss: 0.03694568452137131, Neurons: 23
Added neuron to hidden layer 1 with activation relu
Added neuron to hidden layer 1 with activation relu
network shape updated to :[11, 12, 1]
network shape updated to :[11, 12, 1]
Epoch 270, Loss: 0.034915380163068194, Neurons: 24
Epoch 270, Loss: 0.034915380163068194, Neurons: 24
Epoch 271, Loss: 0.015276051034082617, Neurons: 24
Epoch 271, Loss: 0.015276051034082617, Neurons: 24
Epoch 272, Loss: 0.018102208014429987, Neurons: 24
Epoch 272, Loss: 0.018102208014429987, Neurons: 24
Epoch 273, Loss: 0.019251436354554424, Neurons: 24
Epoch 273, Loss: 0.019251436354554424, Neurons: 24
Epoch 274, Loss: 0.01870454729324155, Neurons: 24
Epoch 274, Loss: 0.01870454729324155, Neurons: 24
Epoch 275, Loss: 0.017495750237196152, Neurons: 24
Epoch 275, Loss: 0.017495750237196152, Neurons: 24
Epoch 276, Loss: 0.01555970624381766, Neurons: 24
Epoch 276, Loss: 0.01555970624381766, Neurons: 24
Epoch 277, Loss: 0.013264628681948018, Neurons: 24
Epoch 277, Loss: 0.013264628681948018, Neurons: 24
Epoch 278, Loss: 0.011880172791221721, Neurons: 24
Epoch 278, Loss: 0.011880172791221721, Neurons: 24
Epoch 279, Loss: 0.012164713828858847, Neurons: 24
Epoch 279, Loss: 0.012164713828858847, Neurons: 24
Added neuron to hidden layer 1 with activation relu
Added neuron to hidden layer 1 with activation relu
network shape updated to :[12, 12, 1]
network shape updated to :[12, 12, 1]
Epoch 280, Loss: 0.01319157979379774, Neurons: 25
Epoch 280, Loss: 0.01319157979379774, Neurons: 25
Epoch 281, Loss: 0.02446307550446728, Neurons: 25
Epoch 281, Loss: 0.02446307550446728, Neurons: 25
Epoch 282, Loss: 0.01126025915100409, Neurons: 25
Epoch 282, Loss: 0.01126025915100409, Neurons: 25
Epoch 283, Loss: 0.015023123933289998, Neurons: 25
Epoch 283, Loss: 0.015023123933289998, Neurons: 25
Epoch 284, Loss: 0.01832997069221143, Neurons: 25
Epoch 284, Loss: 0.01832997069221143, Neurons: 25
Epoch 285, Loss: 0.014368426843112068, Neurons: 25
Epoch 285, Loss: 0.014368426843112068, Neurons: 25
Epoch 286, Loss: 0.010555168578448924, Neurons: 25
Epoch 286, Loss: 0.010555168578448924, Neurons: 25
Epoch 287, Loss: 0.010799592780866094, Neurons: 25
Epoch 287, Loss: 0.010799592780866094, Neurons: 25
Epoch 288, Loss: 0.01275776221487873, Neurons: 25
Epoch 288, Loss: 0.01275776221487873, Neurons: 25
Epoch 289, Loss: 0.013117577700414522, Neurons: 25
Epoch 289, Loss: 0.013117577700414522, Neurons: 25
Removed neuron to hidden layer 1 at index 11
Removed neuron to hidden layer 1 at index 11
network shape updated to :[11, 12, 1]
network shape updated to :[11, 12, 1]
Epoch 290, Loss: 0.01168954682743587, Neurons: 24
Epoch 290, Loss: 0.01168954682743587, Neurons: 24
Epoch 291, Loss: 0.017468207615812834, Neurons: 24
Epoch 291, Loss: 0.017468207615812834, Neurons: 24
Epoch 292, Loss: 0.013087183022251318, Neurons: 24
Epoch 292, Loss: 0.013087183022251318, Neurons: 24
Epoch 293, Loss: 0.012429659053973505, Neurons: 24
Epoch 293, Loss: 0.012429659053973505, Neurons: 24
Epoch 294, Loss: 0.010591500843256604, Neurons: 24
Epoch 294, Loss: 0.010591500843256604, Neurons: 24
Epoch 295, Loss: 0.010358176608262762, Neurons: 24
Epoch 295, Loss: 0.010358176608262762, Neurons: 24
Epoch 296, Loss: 0.011714197321042778, Neurons: 24
Epoch 296, Loss: 0.011714197321042778, Neurons: 24
Epoch 297, Loss: 0.011257027301858187, Neurons: 24
Epoch 297, Loss: 0.011257027301858187, Neurons: 24
Epoch 298, Loss: 0.009426994091736767, Neurons: 24
Epoch 298, Loss: 0.009426994091736767, Neurons: 24
Epoch 299, Loss: 0.008813082238545343, Neurons: 24
Epoch 299, Loss: 0.008813082238545343, Neurons: 24
Added neuron to hidden layer 2 with activation relu
Added neuron to hidden layer 2 with activation relu
network shape updated to :[11, 13, 1]
network shape updated to :[11, 13, 1]
Epoch 300, Loss: 0.011854986550012875, Neurons: 25
Epoch 300, Loss: 0.011854986550012875, Neurons: 25
Epoch 301, Loss: 0.027468047058554233, Neurons: 25
Epoch 301, Loss: 0.027468047058554233, Neurons: 25
Epoch 302, Loss: 0.011842762951084971, Neurons: 25
Epoch 302, Loss: 0.011842762951084971, Neurons: 25
Epoch 303, Loss: 0.01232353212576821, Neurons: 25
Epoch 303, Loss: 0.01232353212576821, Neurons: 25
Epoch 304, Loss: 0.018084185271165135, Neurons: 25
Epoch 304, Loss: 0.018084185271165135, Neurons: 25
Epoch 305, Loss: 0.015308873502873901, Neurons: 25
Epoch 305, Loss: 0.015308873502873901, Neurons: 25
Epoch 306, Loss: 0.009907273374568653, Neurons: 25
Epoch 306, Loss: 0.009907273374568653, Neurons: 25
Epoch 307, Loss: 0.008695548649801967, Neurons: 25
Epoch 307, Loss: 0.008695548649801967, Neurons: 25
Epoch 308, Loss: 0.011550530658762189, Neurons: 25
Epoch 308, Loss: 0.011550530658762189, Neurons: 25
Epoch 309, Loss: 0.013354693638812492, Neurons: 25
Epoch 309, Loss: 0.013354693638812492, Neurons: 25
Removed neuron to hidden layer 2 at index 12
Removed neuron to hidden layer 2 at index 12
network shape updated to :[11, 12, 1]
network shape updated to :[11, 12, 1]
Epoch 310, Loss: 0.012372637039582236, Neurons: 24
Epoch 310, Loss: 0.012372637039582236, Neurons: 24
Epoch 311, Loss: 0.01867526388909101, Neurons: 24
Epoch 311, Loss: 0.01867526388909101, Neurons: 24
Epoch 312, Loss: 0.011350899064904245, Neurons: 24
Epoch 312, Loss: 0.011350899064904245, Neurons: 24
Epoch 313, Loss: 0.008332700635150719, Neurons: 24
Epoch 313, Loss: 0.008332700635150719, Neurons: 24
Epoch 314, Loss: 0.012243458393651284, Neurons: 24
Epoch 314, Loss: 0.012243458393651284, Neurons: 24
Epoch 315, Loss: 0.012005878291203427, Neurons: 24
Epoch 315, Loss: 0.012005878291203427, Neurons: 24
Epoch 316, Loss: 0.008707479665462049, Neurons: 24
Epoch 316, Loss: 0.008707479665462049, Neurons: 24
Epoch 317, Loss: 0.00786010531241658, Neurons: 24
Epoch 317, Loss: 0.00786010531241658, Neurons: 24
Epoch 318, Loss: 0.009647428315196967, Neurons: 24
Epoch 318, Loss: 0.009647428315196967, Neurons: 24
Epoch 319, Loss: 0.010261979009096806, Neurons: 24
Epoch 319, Loss: 0.010261979009096806, Neurons: 24
Added neuron to hidden layer 1 with activation relu
Added neuron to hidden layer 1 with activation relu
network shape updated to :[12, 12, 1]
network shape updated to :[12, 12, 1]
Epoch 320, Loss: 9.517889489346164, Neurons: 25
Epoch 320, Loss: 9.517889489346164, Neurons: 25
Epoch 321, Loss: 5.277811321392881, Neurons: 25
Epoch 321, Loss: 5.277811321392881, Neurons: 25
Epoch 322, Loss: 2.363157077878973, Neurons: 25
Epoch 322, Loss: 2.363157077878973, Neurons: 25
Epoch 323, Loss: 0.8344638225003876, Neurons: 25
Epoch 323, Loss: 0.8344638225003876, Neurons: 25
Epoch 324, Loss: 0.5278064577462431, Neurons: 25
Epoch 324, Loss: 0.5278064577462431, Neurons: 25
Epoch 325, Loss: 1.0013550635757154, Neurons: 25
Epoch 325, Loss: 1.0013550635757154, Neurons: 25
Epoch 326, Loss: 1.6944621354596643, Neurons: 25
Epoch 326, Loss: 1.6944621354596643, Neurons: 25
Epoch 327, Loss: 2.202317349992823, Neurons: 25
Epoch 327, Loss: 2.202317349992823, Neurons: 25
Epoch 328, Loss: 2.3726856100404152, Neurons: 25
Epoch 328, Loss: 2.3726856100404152, Neurons: 25
Epoch 329, Loss: 2.2257941178991714, Neurons: 25
Epoch 329, Loss: 2.2257941178991714, Neurons: 25
Removed neuron to hidden layer 1 at index 11
Removed neuron to hidden layer 1 at index 11
network shape updated to :[11, 12, 1]
network shape updated to :[11, 12, 1]
Epoch 330, Loss: 0.8413826734862041, Neurons: 24
Epoch 330, Loss: 0.8413826734862041, Neurons: 24
Epoch 331, Loss: 0.5717037134215761, Neurons: 24
Epoch 331, Loss: 0.5717037134215761, Neurons: 24
Epoch 332, Loss: 0.349199370559929, Neurons: 24
Epoch 332, Loss: 0.349199370559929, Neurons: 24
Epoch 333, Loss: 0.17780718418377506, Neurons: 24
Epoch 333, Loss: 0.17780718418377506, Neurons: 24
Epoch 334, Loss: 0.06560719711250582, Neurons: 24
Epoch 334, Loss: 0.06560719711250582, Neurons: 24
Epoch 335, Loss: 0.01830246457929889, Neurons: 24
Epoch 335, Loss: 0.01830246457929889, Neurons: 24
Epoch 336, Loss: 0.02608599520281794, Neurons: 24
Epoch 336, Loss: 0.02608599520281794, Neurons: 24
Epoch 337, Loss: 0.06125927378225673, Neurons: 24
Epoch 337, Loss: 0.06125927378225673, Neurons: 24
Epoch 338, Loss: 0.0976455902837441, Neurons: 24
Epoch 338, Loss: 0.0976455902837441, Neurons: 24
Epoch 339, Loss: 0.12153664708174551, Neurons: 24
Epoch 339, Loss: 0.12153664708174551, Neurons: 24
Added neuron to hidden layer 1 with activation relu
Added neuron to hidden layer 1 with activation relu
network shape updated to :[12, 12, 1]
network shape updated to :[12, 12, 1]
Epoch 340, Loss: 0.11469901489231882, Neurons: 25
Epoch 340, Loss: 0.11469901489231882, Neurons: 25
Epoch 341, Loss: 0.035638208562122645, Neurons: 25
Epoch 341, Loss: 0.035638208562122645, Neurons: 25
Epoch 342, Loss: 0.0094461560478709, Neurons: 25
Epoch 342, Loss: 0.0094461560478709, Neurons: 25
Epoch 343, Loss: 0.024070197265305, Neurons: 25
Epoch 343, Loss: 0.024070197265305, Neurons: 25
Epoch 344, Loss: 0.04105757172999988, Neurons: 25
Epoch 344, Loss: 0.04105757172999988, Neurons: 25
Epoch 345, Loss: 0.04245216783808117, Neurons: 25
Epoch 345, Loss: 0.04245216783808117, Neurons: 25
Epoch 346, Loss: 0.032286007882441695, Neurons: 25
Epoch 346, Loss: 0.032286007882441695, Neurons: 25
Epoch 347, Loss: 0.019354628817788575, Neurons: 25
Epoch 347, Loss: 0.019354628817788575, Neurons: 25
Epoch 348, Loss: 0.010727344343975258, Neurons: 25
Epoch 348, Loss: 0.010727344343975258, Neurons: 25
Epoch 349, Loss: 0.009446947504269484, Neurons: 25
Epoch 349, Loss: 0.009446947504269484, Neurons: 25
Added neuron to hidden layer 1 with activation relu
Added neuron to hidden layer 1 with activation relu
network shape updated to :[13, 12, 1]
network shape updated to :[13, 12, 1]
Epoch 350, Loss: 0.013636535771693884, Neurons: 26
Epoch 350, Loss: 0.013636535771693884, Neurons: 26
Epoch 351, Loss: 0.017952460544308088, Neurons: 26
Epoch 351, Loss: 0.017952460544308088, Neurons: 26
Epoch 352, Loss: 0.011479585499303625, Neurons: 26
Epoch 352, Loss: 0.011479585499303625, Neurons: 26
Epoch 353, Loss: 0.008035873982016887, Neurons: 26
Epoch 353, Loss: 0.008035873982016887, Neurons: 26
Epoch 354, Loss: 0.012045616242974948, Neurons: 26
Epoch 354, Loss: 0.012045616242974948, Neurons: 26
Epoch 355, Loss: 0.012394228679875944, Neurons: 26
Epoch 355, Loss: 0.012394228679875944, Neurons: 26
Epoch 356, Loss: 0.009111594720631373, Neurons: 26
Epoch 356, Loss: 0.009111594720631373, Neurons: 26
Epoch 357, Loss: 0.007340024097357138, Neurons: 26
Epoch 357, Loss: 0.007340024097357138, Neurons: 26
Epoch 358, Loss: 0.0086021379769999, Neurons: 26
Epoch 358, Loss: 0.0086021379769999, Neurons: 26
Epoch 359, Loss: 0.009858599777129553, Neurons: 26
Epoch 359, Loss: 0.009858599777129553, Neurons: 26
Removed neuron to hidden layer 1 at index 12
Removed neuron to hidden layer 1 at index 12
network shape updated to :[12, 12, 1]
network shape updated to :[12, 12, 1]
Epoch 360, Loss: 0.009114312770717576, Neurons: 25
Epoch 360, Loss: 0.009114312770717576, Neurons: 25
Epoch 361, Loss: 0.018807554711336855, Neurons: 25
Epoch 361, Loss: 0.018807554711336855, Neurons: 25
Epoch 362, Loss: 0.009733433132325683, Neurons: 25
Epoch 362, Loss: 0.009733433132325683, Neurons: 25
Epoch 363, Loss: 0.00956807578969621, Neurons: 25
Epoch 363, Loss: 0.00956807578969621, Neurons: 25
Epoch 364, Loss: 0.012027195722406738, Neurons: 25
Epoch 364, Loss: 0.012027195722406738, Neurons: 25
Epoch 365, Loss: 0.00960589404157858, Neurons: 25
Epoch 365, Loss: 0.00960589404157858, Neurons: 25
Epoch 366, Loss: 0.007864907949253718, Neurons: 25
Epoch 366, Loss: 0.007864907949253718, Neurons: 25
Epoch 367, Loss: 0.008989574991637068, Neurons: 25
Epoch 367, Loss: 0.008989574991637068, Neurons: 25
Epoch 368, Loss: 0.009899771045639959, Neurons: 25
Epoch 368, Loss: 0.009899771045639959, Neurons: 25
Epoch 369, Loss: 0.008697796838467614, Neurons: 25
Epoch 369, Loss: 0.008697796838467614, Neurons: 25
Added neuron to hidden layer 1 with activation relu
Added neuron to hidden layer 1 with activation relu
network shape updated to :[13, 12, 1]
network shape updated to :[13, 12, 1]
Epoch 370, Loss: 0.01030395285936995, Neurons: 26
Epoch 370, Loss: 0.01030395285936995, Neurons: 26
Epoch 371, Loss: 0.025315481174889368, Neurons: 26
Epoch 371, Loss: 0.025315481174889368, Neurons: 26
Epoch 372, Loss: 0.011186345089458576, Neurons: 26
Epoch 372, Loss: 0.011186345089458576, Neurons: 26
Epoch 373, Loss: 0.008186861673213171, Neurons: 26
Epoch 373, Loss: 0.008186861673213171, Neurons: 26
Epoch 374, Loss: 0.014628671607762923, Neurons: 26
Epoch 374, Loss: 0.014628671607762923, Neurons: 26
Epoch 375, Loss: 0.012463306458360092, Neurons: 26
Epoch 375, Loss: 0.012463306458360092, Neurons: 26
Epoch 376, Loss: 0.007614374739343116, Neurons: 26
Epoch 376, Loss: 0.007614374739343116, Neurons: 26
Epoch 377, Loss: 0.006759827031665708, Neurons: 26
Epoch 377, Loss: 0.006759827031665708, Neurons: 26
Epoch 378, Loss: 0.008853110579045554, Neurons: 26
Epoch 378, Loss: 0.008853110579045554, Neurons: 26
Epoch 379, Loss: 0.009918946278376596, Neurons: 26
Epoch 379, Loss: 0.009918946278376596, Neurons: 26
Removed neuron to hidden layer 1 at index 12
Removed neuron to hidden layer 1 at index 12
network shape updated to :[12, 12, 1]
network shape updated to :[12, 12, 1]
Epoch 380, Loss: 0.009418132325747947, Neurons: 25
Epoch 380, Loss: 0.009418132325747947, Neurons: 25
Epoch 381, Loss: 0.017678995305624723, Neurons: 25
Epoch 381, Loss: 0.017678995305624723, Neurons: 25
Epoch 382, Loss: 0.009386833507725774, Neurons: 25
Epoch 382, Loss: 0.009386833507725774, Neurons: 25
Epoch 383, Loss: 0.007844299428685211, Neurons: 25
Epoch 383, Loss: 0.007844299428685211, Neurons: 25
Epoch 384, Loss: 0.010250522484925377, Neurons: 25
Epoch 384, Loss: 0.010250522484925377, Neurons: 25
Epoch 385, Loss: 0.009732144361082377, Neurons: 25
Epoch 385, Loss: 0.009732144361082377, Neurons: 25
Epoch 386, Loss: 0.007624601659084084, Neurons: 25
Epoch 386, Loss: 0.007624601659084084, Neurons: 25
Epoch 387, Loss: 0.007079905729855682, Neurons: 25
Epoch 387, Loss: 0.007079905729855682, Neurons: 25
Epoch 388, Loss: 0.007707946091245855, Neurons: 25
Epoch 388, Loss: 0.007707946091245855, Neurons: 25
Epoch 389, Loss: 0.007951687560507036, Neurons: 25
Epoch 389, Loss: 0.007951687560507036, Neurons: 25
Added neuron to hidden layer 2 with activation relu
Added neuron to hidden layer 2 with activation relu
network shape updated to :[12, 13, 1]
network shape updated to :[12, 13, 1]
Epoch 390, Loss: 0.007545848401236006, Neurons: 26
Epoch 390, Loss: 0.007545848401236006, Neurons: 26
Epoch 391, Loss: 0.014380693308268046, Neurons: 26
Epoch 391, Loss: 0.014380693308268046, Neurons: 26
Epoch 392, Loss: 0.007216053716892082, Neurons: 26
Epoch 392, Loss: 0.007216053716892082, Neurons: 26
Epoch 393, Loss: 0.0068315039078250895, Neurons: 26
Epoch 393, Loss: 0.0068315039078250895, Neurons: 26
Epoch 394, Loss: 0.009740913617925553, Neurons: 26
Epoch 394, Loss: 0.009740913617925553, Neurons: 26
Epoch 395, Loss: 0.008312210262108799, Neurons: 26
Epoch 395, Loss: 0.008312210262108799, Neurons: 26
Epoch 396, Loss: 0.00578723758658225, Neurons: 26
Epoch 396, Loss: 0.00578723758658225, Neurons: 26
Epoch 397, Loss: 0.005813187441569557, Neurons: 26
Epoch 397, Loss: 0.005813187441569557, Neurons: 26
Epoch 398, Loss: 0.007299658401230983, Neurons: 26
Epoch 398, Loss: 0.007299658401230983, Neurons: 26
Epoch 399, Loss: 0.0073773053607525015, Neurons: 26
Epoch 399, Loss: 0.0073773053607525015, Neurons: 26
Added neuron to hidden layer 2 with activation relu
Added neuron to hidden layer 2 with activation relu
network shape updated to :[12, 14, 1]
network shape updated to :[12, 14, 1]
Epoch 400, Loss: 0.006616984785859343, Neurons: 27
Epoch 400, Loss: 0.006616984785859343, Neurons: 27
Epoch 401, Loss: 0.015626601967078713, Neurons: 27
Epoch 401, Loss: 0.015626601967078713, Neurons: 27
Epoch 402, Loss: 0.006962635139809442, Neurons: 27
Epoch 402, Loss: 0.006962635139809442, Neurons: 27
Epoch 403, Loss: 0.006118730663597997, Neurons: 27
Epoch 403, Loss: 0.006118730663597997, Neurons: 27
Epoch 404, Loss: 0.010078357340623704, Neurons: 27
Epoch 404, Loss: 0.010078357340623704, Neurons: 27
Epoch 405, Loss: 0.008621904526691697, Neurons: 27
Epoch 405, Loss: 0.008621904526691697, Neurons: 27
Epoch 406, Loss: 0.005635784598498468, Neurons: 27
Epoch 406, Loss: 0.005635784598498468, Neurons: 27
Epoch 407, Loss: 0.005064259898672824, Neurons: 27
Epoch 407, Loss: 0.005064259898672824, Neurons: 27
Epoch 408, Loss: 0.0066910337733227885, Neurons: 27
Epoch 408, Loss: 0.0066910337733227885, Neurons: 27
Epoch 409, Loss: 0.007416309179960498, Neurons: 27
Epoch 409, Loss: 0.007416309179960498, Neurons: 27
Removed neuron to hidden layer 2 at index 13
Removed neuron to hidden layer 2 at index 13
network shape updated to :[12, 13, 1]
network shape updated to :[12, 13, 1]
Epoch 410, Loss: 0.006600571221098171, Neurons: 26
Epoch 410, Loss: 0.006600571221098171, Neurons: 26
Epoch 411, Loss: 0.013563256875361716, Neurons: 26
Epoch 411, Loss: 0.013563256875361716, Neurons: 26
Epoch 412, Loss: 0.006462183960557808, Neurons: 26
Epoch 412, Loss: 0.006462183960557808, Neurons: 26
Epoch 413, Loss: 0.005385269331645052, Neurons: 26
Epoch 413, Loss: 0.005385269331645052, Neurons: 26
Epoch 414, Loss: 0.008681419843428073, Neurons: 26
Epoch 414, Loss: 0.008681419843428073, Neurons: 26
Epoch 415, Loss: 0.007629467824082902, Neurons: 26
Epoch 415, Loss: 0.007629467824082902, Neurons: 26
Epoch 416, Loss: 0.004981390375874781, Neurons: 26
Epoch 416, Loss: 0.004981390375874781, Neurons: 26
Epoch 417, Loss: 0.004699970930380651, Neurons: 26
Epoch 417, Loss: 0.004699970930380651, Neurons: 26
Epoch 418, Loss: 0.006303086632641669, Neurons: 26
Epoch 418, Loss: 0.006303086632641669, Neurons: 26
Epoch 419, Loss: 0.006583125285269194, Neurons: 26
Epoch 419, Loss: 0.006583125285269194, Neurons: 26
Added neuron to hidden layer 2 with activation relu
Added neuron to hidden layer 2 with activation relu
network shape updated to :[12, 14, 1]
network shape updated to :[12, 14, 1]
Epoch 420, Loss: 0.04459712848509735, Neurons: 27
Epoch 420, Loss: 0.04459712848509735, Neurons: 27
Epoch 421, Loss: 0.004427718877727701, Neurons: 27
Epoch 421, Loss: 0.004427718877727701, Neurons: 27
Epoch 422, Loss: 0.022792992778166495, Neurons: 27
Epoch 422, Loss: 0.022792992778166495, Neurons: 27
Epoch 423, Loss: 0.026210743575537935, Neurons: 27
Epoch 423, Loss: 0.026210743575537935, Neurons: 27
Epoch 424, Loss: 0.014357010617780792, Neurons: 27
Epoch 424, Loss: 0.014357010617780792, Neurons: 27
Epoch 425, Loss: 0.0051073720856360085, Neurons: 27
Epoch 425, Loss: 0.0051073720856360085, Neurons: 27
Epoch 426, Loss: 0.006632165066060292, Neurons: 27
Epoch 426, Loss: 0.006632165066060292, Neurons: 27
Epoch 427, Loss: 0.01317872200358766, Neurons: 27
Epoch 427, Loss: 0.01317872200358766, Neurons: 27
